Test_Time	DateTime	Step_Time	Step_Index	Cycle_Index	Current	Voltage	Charge_Capacity	Discharge_Capacity	Charge_Energy	Discharge_Energy	dV/dt	Internal_Resistance	Temperature
411209.05	1523994042	838.9627	10	116	-4.3999939	2.4971581	1.0611392	1.0250298	3.6741455	3.1495981	-0.015167236	0.015323956	38.5075047
411209.7257	1523994043	839.6384	10	116	-4.3998795	2.4867773	1.0611392	1.0250298	3.6741455	3.1495981	-0.015167236	0.015323956	38.51996283
411210.3616	1523994043	840.2743	10	116	-4.400516	2.4765959	1.0611392	1.026638	3.6741455	3.1535978	-0.016483307	0.015323956	38.53168716
411210.9681	1523994044	840.8808	10	116	-4.3999867	2.466321	1.0611392	1.0273598	3.6741455	3.1553819	-0.017560959	0.015323956	38.53734254
411211.5465	1523994045	841.4592	10	116	-4.3999109	2.4562559	1.0611392	1.0273598	3.6741455	3.1553819	-0.017560959	0.015323956	38.54273504
411212.1047	1523994045	842.0174	10	116	-4.3997688	2.4457998	1.0611392	1.0287532	3.6741455	3.1588044	-0.018892288	0.015323956	38.5479392
411212.628	1523994046	842.5407	10	116	-4.4002247	2.4356031	1.0611392	1.0287532	3.6741455	3.1588044	-0.018892288	0.015323956	38.55281799
411213.1169	1523994046	843.0296	10	116	-4.3998876	2.42558	1.0611392	1.0299939	3.6741455	3.1618266	-0.021098137	0.015323956	38.55737607
411213.5929	1523994047	843.5056	10	116	-4.399847	2.4154673	1.0611392	1.0299939	3.6741455	3.1618266	-0.021098137	0.015323956	38.57026266
411214.0452	1523994047	843.9579	10	116	-4.3998446	2.4054127	1.0611392	1.0311403	3.6741455	3.1645961	-0.022902489	0.015323956	38.58250931
411214.48	1523994048	844.3927	10	116	-4.399981	2.3949938	1.0611392	1.0311403	3.6741455	3.1645961	-0.022902489	0.015323956	38.59428213
411214.896	1523994048	844.8087	10	116	-4.4001698	2.3848972	1.0611392	1.0311403	3.6741455	3.1645961	-0.022902489	0.015323956	38.60554591
411215.296	1523994048	845.2087	10	116	-4.3999972	2.3743153	1.0611392	1.0326626	3.6741455	3.1682346	-0.025688171	0.015323956	38.61637647
411215.6936	1523994049	845.6063	10	116	-4.3998857	2.3639336	1.0611392	1.0326626	3.6741455	3.1682346	-0.025688171	0.015323956	38.62714205
411216.049	1523994049	845.9617	10	116	-4.3999786	2.353528	1.0611392	1.0335891	3.6741455	3.1704247	-0.028563499	0.015323956	38.636765
411216.408	1523994049	846.3207	10	116	-4.4001012	2.343112	1.0611392	1.0335891	3.6741455	3.1704247	-0.028563499	0.015323956	38.64665412
411216.7377	1523994050	846.6504	10	116	-4.4001894	2.3329372	1.0611392	1.0335891	3.6741455	3.1704247	-0.028563499	0.015323956	38.65573613
411217.0675	1523994050	846.9802	10	116	-4.4001851	2.3224525	1.0611392	1.0348384	3.6741455	3.1733458	-0.03150177	0.015323956	38.66482089
411217.3754	1523994050	847.2881	10	116	-4.3997808	2.3123188	1.0611392	1.0348384	3.6741455	3.1733458	-0.03150177	0.015323956	38.67330239
411217.6904	1523994051	847.6031	10	116	-4.3999343	2.3017759	1.0611392	1.0348384	3.6741455	3.1733458	-0.03150177	0.015323956	38.68197947
411217.9834	1523994051	847.8961	10	116	-4.4000092	2.2913952	1.0611392	1.0359416	3.6741455	3.1758907	-0.035252571	0.015323956	38.69005053
411218.2961	1523994051	848.2088	10	116	-4.3997574	2.280385	1.0611392	1.0359416	3.6741455	3.1758907	-0.035252571	0.015323956	38.69866426
411218.5776	1523994052	848.4903	10	116	-4.3996816	2.2702074	1.0611392	1.0359416	3.6741455	3.1758907	-0.035252571	0.015323956	38.70641854
411218.8631	1523994052	848.7758	10	116	-4.3998542	2.2596645	1.0611392	1.0359416	3.6741455	3.1758907	-0.035252571	0.015323956	38.714283
411219.1488	1523994052	849.0615	10	116	-4.3998761	2.2491531	1.0611392	1.0373757	3.6741455	3.1791465	-0.037576675	0.015323956	38.7195818
411219.4414	1523994053	849.3541	10	116	-4.3999496	2.238204	1.0611392	1.0373757	3.6741455	3.1791465	-0.037576675	0.015323956	38.72500856
411219.7138	1523994053	849.6265	10	116	-4.3999109	2.2281981	1.0611392	1.0373757	3.6741455	3.1791465	-0.037576675	0.015323956	38.73006069
411219.9882	1523994053	849.9009	10	116	-4.4002175	2.2174883	1.0611392	1.0384016	3.6741455	3.1814377	-0.038417816	0.015323956	38.73514991
411220.2546	1523994053	850.1673	10	116	-4.4001617	2.2073669	1.0611392	1.0384016	3.6741455	3.1814377	-0.038417816	0.015323956	38.74009075
411220.5217	1523994054	850.4344	10	116	-4.3998752	2.1970358	1.0611392	1.0384016	3.6741455	3.1814377	-0.038417816	0.015323956	38.74504458
411220.7904	1523994054	850.7031	10	116	-4.3998623	2.186861	1.0611392	1.0384016	3.6741455	3.1814377	-0.038417816	0.015323956	38.75002808
411221.0457	1523994054	850.9584	10	116	-4.40027	2.1766424	1.0611392	1.0396991	3.6741455	3.184288	-0.039712906	0.015323956	38.75476305
411221.3154	1523994054	851.2281	10	116	-4.3997703	2.1657667	1.0611392	1.0396991	3.6741455	3.184288	-0.039712906	0.015323956	38.7597651
411221.5897	1523994055	851.5024	10	116	-4.3998542	2.1549349	1.0611392	1.0396991	3.6741455	3.184288	-0.039712906	0.015323956	38.76485246
411221.857	1523994055	851.7697	10	116	-4.3997736	2.1440725	1.0611392	1.0396991	3.6741455	3.184288	-0.039712906	0.015323956	38.76981
411222.1	1523994055	852.0127	10	116	-4.3997502	2.1334562	1.0611392	1.0409613	3.6741455	3.1870086	-0.041682243	0.015323956	38.77299534
411222.3504	1523994055	852.2631	10	116	-4.3997502	2.1228971	1.0611392	1.0409613	3.6741455	3.1870086	-0.041682243	0.015323956	38.77627768
411222.5714	1523994056	852.4841	10	116	-4.3997664	2.1128197	1.0611392	1.0409613	3.6741455	3.1870086	-0.041682243	0.015323956	38.77917464
411222.7888	1523994056	852.7015	10	116	-4.4001498	2.1028023	1.0611392	1.0409613	3.6741455	3.1870086	-0.041682243	0.015323956	38.78202441
411223.0096	1523994056	852.9223	10	116	-4.4000754	2.0918684	1.0611392	1.0420994	3.6741455	3.1894138	-0.047165871	0.015323956	38.78491874
411223.2319	1523994056	853.1446	10	116	-4.4000616	2.0806913	1.0611392	1.0420994	3.6741455	3.1894138	-0.047165871	0.015323956	38.78783274
411223.4288	1523994057	853.3415	10	116	-4.4000673	2.0701237	1.0611392	1.0420994	3.6741455	3.1894138	-0.047165871	0.015323956	38.79041378
411223.6257	1523994057	853.5384	10	116	-4.4000931	2.0594292	1.0611392	1.0420994	3.6741455	3.1894138	-0.047165871	0.015323956	38.79299483
411223.8024	1523994057	853.7151	10	116	-4.3998399	2.0490408	1.0611392	1.0420994	3.6741455	3.1894138	-0.047165871	0.015323956	38.79531108
411223.9761	1523994057	853.8888	10	116	-4.3996444	2.0387659	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.79758801
411224.1567	1523994057	854.0694	10	116	-4.3998728	2.0274038	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.79995539
411224.3331	1523994057	854.2458	10	116	-4.3997397	2.015996	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.80226771
411224.4888	1523994058	854.4015	10	116	-4.4001417	2.0051622	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.80430869
411224.5809	1523994058	854.4936	10	116	-4.3996525	2.0459385	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.8048647
411224.6248	1523994058	854.5375	10	116	-4.3998437	2.0353308	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.80512938
411224.6701	1523994058	854.5828	10	116	-4.3999591	2.0249147	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.80540251
411224.7174	1523994058	854.6301	10	116	-4.400023	2.0101357	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.8056877
411224.7828	1523994058	854.6955	10	116	-4.399756	1.9996185	1.0611392	1.0432569	3.6741455	3.1918056	-0.054160118	0.015323956	38.80608202
411229.7832	1523994063	859.6959	10	116	-2.7164626	1.9996347	1.0611392	1.0483993	3.6741455	3.2021096	7.44E-05	0.015323956	38.836231
411234.8024	1523994068	864.7151	10	116	-1.6563668	1.9998198	1.0611392	1.0506508	3.6741455	3.2066121	6.96E-05	0.015323956	39.03350007
411239.8093	1523994073	869.722	10	116	-1.0770867	2.0001049	1.0611392	1.0520446	3.6741455	3.2093997	6.68E-06	0.015323956	39.235115
411244.8249	1523994078	874.7376	10	116	-0.78972876	1.9999475	1.0611392	1.0530617	3.6741455	3.2114336	4.86E-05	0.015323956	39.316017
411249.8408	1523994083	879.7535	10	116	-0.62352544	1.9999723	1.0611392	1.0538915	3.6741455	3.2130933	0.000101089	0.015323956	39.416088
411254.8426	1523994088	884.7553	10	116	-0.52206713	1.9999962	1.0611392	1.0545909	3.6741455	3.2144921	-4.01E-05	0.015323956	39.50041431
411259.8505	1523994093	889.7632	10	116	-0.44393435	2.0000896	1.0611392	1.0551975	3.6741455	3.2157054	-0.000285149	0.015323956	39.58194937
411264.8599	1523994098	894.7726	10	116	-0.38335896	2.0000877	1.0611392	1.0557215	3.6741455	3.2167532	-0.000112534	0.015323956	39.62953805
411269.8657	1523994103	899.7784	10	116	-0.33447453	1.9998531	1.0611392	1.0561764	3.6741455	3.217663	-9.54E-06	0.015323956	39.634621
411274.8831	1523994108	904.7958	10	116	-0.29107118	1.9998779	1.0611392	1.0565758	3.6741455	3.2184618	2.67E-05	0.015323956	39.69515079
411279.8857	1523994113	909.7984	10	116	-0.2542353	2.0000362	1.0611392	1.056926	3.6741455	3.2191622	-0.000125885	0.015323956	39.67642637
411284.8971	1523994118	914.8098	10	116	-0.22643432	1.9999876	1.0611392	1.0572376	3.6741455	3.2197855	0.000221252	0.015323956	39.67342
411289.9088	1523994123	919.8215	10	116	-0.20311791	1.9999542	1.0611392	1.0575176	3.6741455	3.2203457	-7.06E-05	0.015323956	39.641113
411294.932	1523994128	924.8447	10	116	-0.18402776	2.0000935	1.0611392	1.0577719	3.6741455	3.220854	0.000264168	0.015323956	39.590981
411299.9489	1523994133	929.8616	10	116	-0.16813973	1.9998569	1.0611392	1.0580057	3.6741455	3.2213218	-8.87E-05	0.015323956	39.48702407
411304.9536	1523994138	934.8663	10	116	-0.15434529	1.9999361	1.0611392	1.0582194	3.6741455	3.2217491	4.77E-06	0.015323956	39.443813
411309.9578	1523994143	939.8705	10	116	-0.14326054	2.0000439	1.0611392	1.0584177	3.6741455	3.2221458	-0.000371933	0.015323956	39.310707
411314.9617	1523994148	944.8744	10	116	-0.13507116	1.9998817	1.0611392	1.0586045	3.6741455	3.2225192	-0.000103951	0.015323956	39.27813365
411319.9648	1523994153	949.8775	10	116	-0.12691081	2.0000992	1.0611392	1.0587806	3.6741455	3.2228713	7.44E-05	0.015323956	39.19674863
411324.9691	1523994158	954.8818	10	116	-0.1205551	2.000082	1.0611392	1.0589471	3.6741455	3.2232044	4.10E-05	0.015323956	39.079075
411329.9761	1523994163	959.8888	10	116	-0.11452064	2.0000982	1.0611392	1.0591066	3.6741455	3.2235234	0.000119209	0.015323956	39.021729
411334.9801	1523994168	964.8928	10	116	-0.10928201	2.0000648	1.0611392	1.0592583	3.6741455	3.2238269	4.77E-05	0.015323956	38.99697949
411339.9866	1523994173	969.8993	10	116	-0.10539836	1.9999933	1.0611392	1.0594041	3.6741455	3.2241187	-0.000287056	0.015323956	38.854275
411344.9953	1523994178	974.908	10	116	-0.10125093	1.9999161	1.0611392	1.0595454	3.6741455	3.2244012	2.67E-05	0.015323956	38.7642878
411350.0105	1523994183	979.9232	10	116	-0.097073704	1.9998446	1.0611392	1.0596807	3.6741455	3.2246718	-3.72E-05	0.015323956	38.64719
411355.0306	1523994188	984.9433	10	116	-0.094111584	1.9999495	1.0611392	1.0598116	3.6741455	3.2249336	-0.00014019	0.015323956	38.615761
411360.0323	1523994193	989.945	10	116	-0.090245247	2.0000582	1.0611392	1.059937	3.6741455	3.2251842	0.000250816	0.015323956	38.479622
411365.0436	1523994198	994.9563	10	116	-0.087781966	2.0000792	1.0611392	1.0600592	3.6741455	3.2254288	8.49E-05	0.015323956	38.40901341
411370.0514	1523994203	999.9641	10	116	-0.084167056	1.9999981	1.0611392	1.0601761	3.6741455	3.2256625	2.38E-05	0.015323956	38.26428089
411375.0605	1523994208	1004.9732	10	116	-0.081601471	2.0000257	1.0611392	1.0602897	3.6741455	3.2258899	-2.96E-05	0.015323956	38.18994648
411380.0683	1523994213	1009.981	10	116	-0.079033054	2.0000706	1.0611392	1.0603995	3.6741455	3.2261093	2.10E-05	0.015323956	38.12621427
411385.0793	1523994218	1014.992	10	116	-0.076196022	2.0000782	1.0611392	1.0605055	3.6741455	3.2263212	-0.000279427	0.015323956	38.02246707
411390.0834	1523994223	1019.9961	10	116	-0.072897568	2.0001612	1.0611392	1.0606077	3.6741455	3.2265255	0.000200272	0.015323956	37.93694071
411395.089	1523994228	1025.0017	10	116	-0.071294807	1.9998112	1.0611392	1.060706	3.6741455	3.2267222	-0.000181198	0.015323956	37.86765038
411400.1018	1523994233	1030.0145	10	116	-0.06774953	1.9999743	1.0611392	1.0608007	3.6741455	3.2269115	4.10E-05	0.015323956	37.795086
411405.1125	1523994238	1035.0252	10	116	-0.065354459	2.0000553	1.0611392	1.0608913	3.6741455	3.2270927	-0.000238419	0.015323956	37.739689
411410.1236	1523994243	1040.0363	10	116	-0.062698856	1.9999666	1.0611392	1.0609785	3.6741455	3.2272673	0.000128746	0.015323956	37.605202
411415.1322	1523994248	1045.0449	10	116	-0.060521025	1.9998627	1.0611392	1.0610621	3.6741455	3.2274344	-0.000174522	0.015323956	37.516819
411420.145	1523994253	1050.0577	10	116	-0.057908405	2.0001831	1.0611392	1.0611426	3.6741455	3.2275956	-0.000425339	0.015323956	37.46231609
411425.1545	1523994258	1055.0672	10	116	-0.055501282	2.0000706	1.0611392	1.0612197	3.6741455	3.2277498	-0.000151634	0.015323956	37.335632
411426.8274	1523994260	1056.7401	10	116	-0.054946352	2.000061	1.0611392	1.0612448	3.6741455	3.2277999	-0.000151634	0.015323956	37.329147
411427.9074	1523994261	1.0191	11	116	0	2.0336466	1.0611392	1.0612453	3.6741455	3.2278011	0.033106804	0.015323956	37.32645511
411428.8933	1523994262	2.005	11	116	0	2.0574741	1.0611392	1.0612453	3.6741455	3.2278011	0.025396347	0.015323956	37.32399777
411429.8897	1523994263	3.0014	11	116	0	2.0785456	1.0611392	1.0612453	3.6741455	3.2278011	0.022158623	0.015323956	37.32151425
411430.9004	1523994264	4.0121	11	116	0	2.0976772	1.0611392	1.0612453	3.6741455	3.2278011	0.019944191	0.015323956	37.27521373
411431.8912	1523994265	5.0029	11	116	0	2.114975	1.0611392	1.0612453	3.6741455	3.2278011	0.019944191	0.015323956	37.22982058
411432.0472	1523994265	0.062	3	117	0.45534515	2.1353025	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.2284853
411432.077	1523994265	0.0918	3	117	0.80904388	2.1606274	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22823094
411432.1057	1523994265	0.1205	3	117	1.1015434	2.1874466	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22798597
411432.1281	1523994265	0.1429	3	117	1.2771034	2.2058516	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22779477
411432.1579	1523994265	0.1727	3	117	1.62146	2.2475491	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22754041
411432.1803	1523994265	0.1951	3	117	1.8669357	2.2777786	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22734922
411432.2058	1523994265	0.2206	3	117	2.1411018	2.3180246	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22713156
411432.2364	1523994265	0.2512	3	117	2.4431725	2.3606482	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22687037
411432.2579	1523994265	0.2727	3	117	2.6759415	2.3954649	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22668685
411432.2857	1523994265	0.3005	3	117	2.968071	2.4382067	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22644957
411432.3185	1523994265	0.3333	3	117	3.3183784	2.4886665	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.2261696
411432.341	1523994265	0.3558	3	117	3.493515	2.5120525	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22597755
411432.3708	1523994265	0.3856	3	117	3.8454094	2.554203	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22572319
411432.3931	1523994265	0.4079	3	117	4.0754852	2.5776939	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22553284
411432.4186	1523994265	0.4334	3	117	4.3705292	2.6033573	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22531519
411432.4492	1523994266	0.464	3	117	4.6623917	2.6251774	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.225054
411432.4707	1523994266	0.4855	3	117	4.8947754	2.6404858	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22487048
411432.5039	1523994266	0.5187	3	117	5.2464981	2.6613007	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.2245871
411432.5563	1523994266	0.5711	3	117	5.7727814	2.688303	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22413984
411432.6563	1523994266	0.6711	3	117	5.7716217	2.6998625	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22328628
411432.754	1523994266	0.7688	3	117	5.7718391	2.7109156	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22245235
411432.8859	1523994266	0.9007	3	117	5.7710342	2.7224121	1.78E-06	5.25E-07	3.79E-06	1.11E-06	0.019944191	0.015323956	37.22132651
411433.0409	1523994266	1.0557	3	117	5.7716522	2.7338724	0.001202063	5.25E-07	0.003176542	1.11E-06	0.61446571	0.015323956	37.22000349
411433.1893	1523994266	1.2041	3	117	5.8306847	2.7451134	0.001202063	5.25E-07	0.003176542	1.11E-06	0.61446571	0.015323956	37.21873681
411433.342	1523994266	1.3568	3	117	5.8317223	2.755125	0.001202063	5.25E-07	0.003176542	1.11E-06	0.61446571	0.015323956	37.21743343
411433.5217	1523994267	1.5365	3	117	5.829937	2.7666807	0.001202063	5.25E-07	0.003176542	1.11E-06	0.61446571	0.015323956	37.21589958
411433.6978	1523994267	1.7126	3	117	5.8300018	2.7770357	0.001202063	5.25E-07	0.003176542	1.11E-06	0.61446571	0.015323956	37.21439646
411433.8817	1523994267	1.8965	3	117	5.8306961	2.7875414	0.001202063	5.25E-07	0.003176542	1.11E-06	0.61446571	0.015323956	37.21282677
411434.0789	1523994267	2.0937	3	117	5.8286247	2.7984381	0.002907272	5.25E-07	0.007895966	1.11E-06	0.064935684	0.015323956	37.21114355
411434.2849	1523994267	2.2997	3	117	5.8302841	2.8090887	0.002907272	5.25E-07	0.007895966	1.11E-06	0.064935684	0.015323956	37.20938522
411434.4901	1523994268	2.5049	3	117	5.831459	2.8193989	0.002907272	5.25E-07	0.007895966	1.11E-06	0.064935684	0.015323956	37.20763372
411434.721	1523994268	2.7358	3	117	5.8297424	2.8305569	0.002907272	5.25E-07	0.007895966	1.11E-06	0.064935684	0.015323956	37.20566285
411434.9458	1523994268	2.9606	3	117	5.8307266	2.8409204	0.004306311	5.25E-07	0.011841635	1.11E-06	0.051439285	0.015323956	37.20129484
411435.2012	1523994268	3.216	3	117	5.8302879	2.8518839	0.004306311	5.25E-07	0.011841635	1.11E-06	0.051439285	0.015323956	37.19633101
411435.4567	1523994269	3.4715	3	117	5.830513	2.8625946	0.004306311	5.25E-07	0.011841635	1.11E-06	0.051439285	0.015323956	37.19136524
411435.736	1523994269	3.7508	3	117	5.8313446	2.8736372	0.004306311	5.25E-07	0.011841635	1.11E-06	0.051439285	0.015323956	37.18593691
411436.0162	1523994269	4.031	3	117	5.8302193	2.8842182	0.006042175	5.25E-07	0.016811708	1.11E-06	0.042109489	0.015323956	37.18049108
411436.2966	1523994269	4.3114	3	117	5.8295364	2.8942785	0.006042175	5.25E-07	0.016811708	1.11E-06	0.042109489	0.015323956	37.17504136
411436.606	1523994270	4.6208	3	117	5.8298759	2.9049044	0.006042175	5.25E-07	0.016811708	1.11E-06	0.042109489	0.015323956	37.16902802
411436.9074	1523994270	4.9222	3	117	5.8297844	2.9149656	0.006042175	5.25E-07	0.016811708	1.11E-06	0.042109489	0.015323956	37.16317016
411437.238	1523994270	5.2528	3	117	5.8303566	2.9253531	0.008004528	5.25E-07	0.022512775	1.11E-06	0.034383774	0.015323956	37.15674478
411437.5732	1523994271	5.588	3	117	5.8294258	2.9356422	0.008004528	5.25E-07	0.022512775	1.11E-06	0.034383774	0.015323956	37.15023
411437.9296	1523994271	5.9444	3	117	5.828949	2.9460764	0.009145373	5.25E-07	0.025861997	1.11E-06	0.031488419	0.015323956	37.14873338
411438.3067	1523994271	6.3215	3	117	5.8305283	2.9565763	0.009145373	5.25E-07	0.025861997	1.11E-06	0.031488419	0.015323956	37.14714984
411438.6876	1523994272	6.7024	3	117	5.8305283	2.966938	0.009145373	5.25E-07	0.025861997	1.11E-06	0.031488419	0.015323956	37.14555034
411439.0969	1523994272	7.1117	3	117	5.830204	2.9774151	0.011050032	5.25E-07	0.031504136	1.11E-06	0.028028488	0.015323956	37.14383158
411439.5081	1523994273	7.5229	3	117	5.8294449	2.9878922	0.011050032	5.25E-07	0.031504136	1.11E-06	0.028028488	0.015323956	37.14210485
411439.9409	1523994273	7.9557	3	117	5.8288994	2.9981308	0.012382657	5.25E-07	0.035486005	1.11E-06	0.025274277	0.015323956	37.1402874
411440.3956	1523994273	8.4104	3	117	5.8311691	3.0086327	0.012382657	5.25E-07	0.035486005	1.11E-06	0.025274277	0.015323956	37.138378
411440.8556	1523994274	8.8704	3	117	5.8295364	3.0188036	0.012382657	5.25E-07	0.035486005	1.11E-06	0.025274277	0.015323956	37.12838785
411441.3414	1523994274	9.3562	3	117	5.8301506	3.0289469	0.014651985	5.25E-07	0.042325146	1.11E-06	0.022184372	0.015323956	37.11783739
411441.8469	1523994275	9.8617	3	117	5.8300514	3.039422	0.014651985	5.25E-07	0.042325146	1.11E-06	0.022184372	0.015323956	37.10685909
411442.3547	1523994275	10.3695	3	117	5.8295479	3.0494318	0.016302623	5.25E-07	0.04734195	1.11E-06	0.020819664	0.015323956	37.09583083
411442.894	1523994276	10.9088	3	117	5.8301468	3.0596228	0.016302623	5.25E-07	0.04734195	1.11E-06	0.020819664	0.015323956	37.08411847
411443.4747	1523994277	11.4895	3	117	5.8294106	3.0700254	0.018113974	5.25E-07	0.052884433	1.11E-06	0.018918037	0.015323956	37.071507
411444.0594	1523994277	12.0742	3	117	5.8295784	3.0802422	0.019061068	5.25E-07	0.055796899	1.11E-06	0.018216133	0.015323956	37.06454826
411444.6748	1523994278	12.6896	3	117	5.8308334	3.0906	0.019061068	5.25E-07	0.055796899	1.11E-06	0.018216133	0.015323956	37.05722415
411445.3044	1523994278	13.3192	3	117	5.8295784	3.1007557	0.021089582	5.25E-07	0.062066399	1.11E-06	0.016892433	0.015323956	37.04973103
411445.9712	1523994279	13.986	3	117	5.8294754	3.1108475	0.022161141	5.25E-07	0.065394588	1.11E-06	0.015892029	0.015323956	37.04179519
411446.6264	1523994280	14.6412	3	117	5.8296471	3.1209478	0.022161141	5.25E-07	0.065394588	1.11E-06	0.015892029	0.015323956	37.0215358
411447.3705	1523994280	15.3853	3	117	5.8298759	3.1313028	0.024408108	5.25E-07	0.072407819	1.11E-06	0.014734268	0.015323956	36.99852538
411448.1035	1523994281	16.1183	3	117	5.8295212	3.1413517	0.02562914	5.25E-07	0.076237269	1.11E-06	0.014089584	0.015323956	36.97585821
411448.8701	1523994282	16.8849	3	117	5.8293724	3.1514492	0.02562914	5.25E-07	0.076237269	1.11E-06	0.014089584	0.015323956	36.952152
411449.6784	1523994283	17.6932	3	117	5.8291168	3.1614599	0.028177915	5.25E-07	0.084270082	1.11E-06	0.013027191	0.015323956	36.95123693
411450.5208	1523994284	18.5356	3	117	5.8298454	3.1716137	0.02952482	5.25E-07	0.088535167	1.11E-06	0.0123806	0.015323956	36.95028325
411451.4124	1523994284	19.4272	3	117	5.8309479	3.1819	0.030967316	5.25E-07	0.093117572	1.11E-06	0.012037277	0.015323956	36.94927387
411452.3274	1523994285	20.3422	3	117	5.8295364	3.1919413	0.032431576	5.25E-07	0.097783998	1.11E-06	0.011309624	0.015323956	36.948238
411453.2668	1523994286	21.2816	3	117	5.8307877	3.2020969	0.03398212	5.25E-07	0.102741	1.11E-06	0.01084137	0.015323956	36.93267587
411454.2816	1523994287	22.2964	3	117	5.8298035	3.2122421	0.03560641	5.25E-07	0.10795024	1.11E-06	0.010567665	0.015323956	36.91586466
411455.3283	1523994288	23.3431	3	117	5.8287544	3.2224293	0.037303448	5.25E-07	0.11341002	1.11E-06	0.010134697	0.015323956	36.898525
411456.4412	1523994290	24.456	3	117	5.8293533	3.2327919	0.039137673	5.25E-07	0.11933014	1.11E-06	0.009428978	0.015323956	36.88157998
411457.6004	1523994291	25.6152	3	117	5.8288345	3.2429914	0.040982846	5.25E-07	0.12530465	1.11E-06	0.00910759	0.015323956	36.86393
411458.7896	1523994292	26.8044	3	117	5.8296204	3.2530413	0.042932533	5.25E-07	0.13163729	1.11E-06	0.008763313	0.015323956	36.84484822
411460.0445	1523994293	28.0593	3	117	5.8298988	3.2631063	0.044959564	5.25E-07	0.13824159	1.11E-06	0.008247376	0.015323956	36.82471223
411461.3349	1523994294	29.3497	3	117	5.8281021	3.273118	0.0470233	5.25E-07	0.14498605	1.11E-06	0.007734299	0.015323956	36.8040066
411462.7269	1523994296	30.7417	3	117	5.8296547	3.2832394	0.049309544	5.25E-07	0.15248074	1.11E-06	0.007583618	0.015323956	36.78869613
411464.145	1523994297	32.1598	3	117	5.82938	3.2933512	0.051569801	5.25E-07	0.15991294	1.11E-06	0.007552147	0.015323956	36.7730991
411465.6917	1523994299	33.7065	3	117	5.8293304	3.3034964	0.054104455	5.25E-07	0.16827309	1.11E-06	0.006834984	0.015323956	36.75457641
411467.2867	1523994300	35.3015	3	117	5.8284607	3.3135338	0.056693412	5.25E-07	0.17683874	1.11E-06	0.006224632	0.015323956	36.7354752
411468.9959	1523994302	37.0107	3	117	5.8302422	3.323638	0.059449203	5.25E-07	0.18598412	1.11E-06	0.005809784	0.015323956	36.71692009
411470.8036	1523994304	38.8184	3	117	5.8284264	3.333643	0.062360842	5.25E-07	0.19567595	1.11E-06	0.005640984	0.015323956	36.70182162
411472.8362	1523994306	40.851	3	117	5.8309784	3.3436747	0.06566488	5.25E-07	0.20670742	1.11E-06	0.005109787	0.015323956	36.684845
411475.178	1523994308	43.1928	3	117	5.8291855	3.3537283	0.069438316	5.25E-07	0.2193442	1.11E-06	0.004236221	0.015323956	36.692986
411478.1157	1523994311	46.1305	3	117	5.8319435	3.3638487	0.074210927	5.25E-07	0.23537534	1.11E-06	0.00321579	0.015323956	36.692986
411481.9987	1523994315	50.0135	3	117	5.8300247	3.3739843	0.080483116	5.25E-07	0.25650653	1.11E-06	0.002414703	0.015323956	36.64510823
